User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Daniel Morris","Callum Richards",Carer,"2020-07-13 03:23:53",171,Outgoing,62
"Daniel Morris","Lindsay Davies",Nurse,"2020-08-07 05:31:03",598,Outgoing,32
"Daniel Morris","Lily Anderson",Carer,"2020-08-10 06:08:23",371,Incoming,24
"Daniel Morris","Ian Taylor",Nurse,"2020-08-03 05:59:27",383,Outgoing,2
"Daniel Morris","Colin Hunter",Carer,"2020-06-30 03:33:56",970,Incoming,96
"Daniel Morris","Carole Kelly",Carer,"2020-08-15 05:54:09",197,Outgoing,43
"Daniel Morris","Emma Wilkinson",Carer,"2020-07-23 06:12:32",444,Outgoing,88
"Daniel Morris","Ben Hall",Carer,"2020-08-11 09:27:19",680,Incoming,92
"Daniel Morris","Laura Richardson",Nurse,"2020-08-20 06:45:57",494,Outgoing,19
"Daniel Morris","Leah Price",Carer,"2020-07-07 12:49:32",968,Incoming,57
"Daniel Morris","Paul Fox",Nurse,"2020-08-17 08:35:42",414,Incoming,35
"Daniel Morris","Eileen Murphy",Carer,"2020-07-18 05:16:30",442,Outgoing,46
"Daniel Morris","Elizabeth King",Nurse,"2020-08-12 04:48:01",884,Incoming,45
"Daniel Morris","Carlie Reid",Carer,"2020-07-24 10:26:46",513,Outgoing,44
"Daniel Morris","Helena Knight",Carer,"2020-06-28 05:52:25",958,Outgoing,23
"Daniel Morris","Carmen Hughes",Nurse,"2020-07-21 01:41:11",754,Incoming,68
"Daniel Morris","Zach Hunt",Carer,"2020-08-10 03:38:33",480,Outgoing,39
"Daniel Morris","Hannah Kelly",Nurse,"2020-07-09 12:40:01",964,Incoming,37
"Daniel Morris","Lindsay Shaw",Nurse,"2020-07-02 09:11:07",888,Incoming,85
"Daniel Morris","Paul Bell",Nurse,"2020-08-19 08:20:54",304,Outgoing,93
"Daniel Morris","Isaac Bennett",Carer,"2020-07-28 02:56:37",438,Outgoing,81
"Daniel Morris","Dave Clark",Nurse,"2020-07-19 05:35:00",414,Incoming,3
"Daniel Morris","Adam Edwards",Nurse,"2020-07-22 10:47:19",606,Outgoing,83
"Daniel Morris","Sophia Rogers",Carer,"2020-07-29 02:29:25",294,Incoming,80
"Daniel Morris","Stephen Wood",Nurse,"2020-07-13 09:48:53",683,Incoming,60
"Daniel Morris","Grant Morgan",Carer,"2020-07-29 12:30:42",613,Outgoing,14
"Daniel Morris","Ross Hunter",Nurse,"2020-08-18 06:18:57",558,Outgoing,97
"Daniel Morris","Quentin Richards",Carer,"2020-08-15 04:29:05",451,Outgoing,34
"Daniel Morris","Kevin Allen",Nurse,"2020-07-26 08:15:00",407,Outgoing,23
"Daniel Morris","Henry Jackson",Nurse,"2020-07-09 11:46:21",992,Outgoing,48
"Daniel Morris","Carlie Martin",Nurse,"2020-08-09 08:23:23",908,Outgoing,29
"Daniel Morris","Carlie Martin",Nurse,"2020-08-14 08:54:28",585,Incoming,48
"Daniel Morris","Emily Moore",Nurse,"2020-08-06 11:12:26",665,Outgoing,33
"Daniel Morris","Faye King",Carer,"2020-07-18 12:06:12",238,Outgoing,40
"Daniel Morris","Stephen Hughes",Carer,"2020-07-21 09:17:12",873,Outgoing,84
"Daniel Morris","Ella Taylor",Nurse,"2020-07-24 05:04:17",398,Outgoing,63
"Daniel Morris","Kevin Allen",Nurse,"2020-07-09 12:07:40",340,Outgoing,41
"Daniel Morris","John Hall",Carer,"2020-07-07 12:10:02",680,Outgoing,94
"Daniel Morris","Paula Price",Carer,"2020-07-21 03:11:03",343,Outgoing,82
"Daniel Morris","Tina Robertson",Nurse,"2020-06-30 02:25:29",129,Outgoing,46
"Daniel Morris","John Brown",Carer,"2020-08-08 06:01:18",251,Incoming,47
"Daniel Morris","Eileen Murphy",Carer,"2020-07-26 04:51:55",749,Incoming,3
"Daniel Morris","Candice Matthews",Nurse,"2020-08-09 08:08:38",225,Outgoing,86
"Daniel Morris","Harry Mason",Nurse,"2020-07-25 10:04:47",277,Incoming,77
"Daniel Morris","Emma Wilkinson",Carer,"2020-07-02 11:59:51",975,Outgoing,2
"Daniel Morris","Helena Knight",Carer,"2020-08-07 03:00:06",366,Outgoing,71
"Daniel Morris","Luke Holmes",Nurse,"2020-08-04 07:40:48",948,Incoming,63
"Daniel Morris","Amy Taylor",Carer,"2020-07-06 11:32:11",356,Incoming,91
"Daniel Morris","Carlie Martin",Nurse,"2020-08-04 08:38:09",372,Outgoing,95
"Daniel Morris","Hannah Kelly",Nurse,"2020-08-17 11:43:16",666,Outgoing,88
"Daniel Morris","Lindsay Davies",Nurse,"2020-07-16 10:33:29",229,Incoming,57
"Daniel Morris","Grant Morgan",Carer,"2020-08-07 05:11:43",619,Incoming,87
"Daniel Morris","John Hall",Carer,"2020-07-11 09:54:33",373,Incoming,49
"Daniel Morris","Yvonne Edwards",Nurse,"2020-06-28 07:34:07",409,Incoming,75
"Daniel Morris","Ella Taylor",Nurse,"2020-08-03 03:48:04",865,Incoming,78
"Daniel Morris","Tanya Hill",Carer,"2020-08-08 09:08:17",474,Outgoing,44
"Daniel Morris","Carmen Graham",Nurse,"2020-06-28 10:47:11",960,Incoming,29
"Daniel Morris","Beth Reid",Carer,"2020-07-26 02:02:31",779,Incoming,5
"Daniel Morris","Nicole Allen",Carer,"2020-08-20 03:58:46",1477,Incoming,7
"Daniel Morris","John Hall",Carer,"2020-08-20 06:53:44",7996,Outgoing,34
"Daniel Morris","Luke Holmes",Nurse,"2020-08-21 05:16:59",4992,Outgoing,72
"Daniel Morris","Carole Kelly",Carer,"2020-08-21 11:47:19",3306,Incoming,47
"Daniel Morris","Leah Price",Carer,"2020-08-18 07:12:22",3052,Outgoing,59
"Daniel Morris","Sophia Rogers",Carer,"2020-08-25 05:59:21",3675,Outgoing,68
"Daniel Morris","Stephen Hughes",Carer,"2020-08-22 07:34:45",2689,Outgoing,58
"Daniel Morris","Henry Robinson",Carer,"2020-08-25 08:45:00",6140,Incoming,67
"Daniel Morris","Carlie Reid",Carer,"2020-08-18 12:56:14",9589,Incoming,69
"Daniel Morris","Karen Richardson",Carer,"2020-08-24 12:08:55",3369,Outgoing,0
"Daniel Morris","Carole Kelly",Carer,"2020-08-17 01:15:18",7003,Incoming,43
"Daniel Morris","Cameron Williams",Nurse,"2020-08-17 02:43:13",9667,Incoming,33
"Daniel Morris","Mia Saunders",Nurse,"2020-08-26 08:37:08",4848,Incoming,27
"Daniel Morris","Luke Holmes",Nurse,"2020-08-20 04:05:36",7946,Incoming,56
"Daniel Morris","Kelly Harris",Carer,"2020-08-19 06:00:24",979,Incoming,66
"Daniel Morris","Ian Taylor",Nurse,"2020-08-24 09:44:58",1768,Outgoing,84
"Daniel Morris","Grant Morgan",Carer,"2020-08-19 12:43:28",2486,Incoming,84
"Daniel Morris","Leanne Cox",Carer,"2020-08-25 01:17:45",2653,Outgoing,5
"Daniel Morris","Leah Price",Carer,"2020-08-21 02:56:13",6333,Incoming,27
"Daniel Morris","Elizabeth King",Nurse,"2020-08-19 12:57:24",4343,Outgoing,92
"Daniel Morris","Carlie Reid",Carer,"2020-08-22 12:38:16",4613,Outgoing,1
"Daniel Morris","Laura Richardson",Nurse,"2020-08-20 01:54:05",3330,Incoming,68
"Daniel Morris","Tim Brown",Carer,"2020-08-25 08:43:12",7066,Outgoing,65
"Daniel Morris","Isaac Bennett",Carer,"2020-08-23 06:27:50",2589,Outgoing,55
"Daniel Morris","Rebecca Wood",Carer,"2020-08-23 02:44:49",9497,Outgoing,74
"Daniel Morris","John Brown",Carer,"2020-08-19 03:26:19",9875,Outgoing,1
"Daniel Morris","Matthew Johnson",Nurse,"2020-08-25 01:41:19",7427,Incoming,11
"Daniel Morris","Leah Price",Carer,"2020-08-21 12:39:02",8583,Incoming,82
"Daniel Morris","Danielle Price",Carer,"2020-08-23 02:07:58",3879,Outgoing,13
"Daniel Morris","Paul Fox",Nurse,"2020-08-21 03:52:52",2765,Outgoing,72
"Daniel Morris","Yvonne Edwards",Nurse,"2020-08-25 03:20:32",6657,Incoming,36
"Daniel Morris","Sophia Rogers",Carer,"2020-08-23 12:14:35",8187,Outgoing,96
"Daniel Morris","Joseph Clark",Carer,"2020-08-24 01:08:35",5722,Incoming,98
"Daniel Morris","Tina Robertson",Nurse,"2020-08-22 06:31:53",6190,Incoming,43
"Daniel Morris","Hannah Kelly",Nurse,"2020-08-19 05:58:43",3910,Incoming,51
"Daniel Morris","Holly Lee",Nurse,"2020-08-19 02:52:24",3185,Incoming,89
"Daniel Morris","Henry Jackson",Nurse,"2020-08-18 01:01:42",2070,Incoming,53
"Daniel Morris","Scarlett Russell",Nurse,"2020-08-18 08:33:54",1037,Incoming,81
"Daniel Morris","Sarah Lewis",Carer,"2020-08-18 08:57:23",1769,Outgoing,91
"Daniel Morris","Laura Richardson",Nurse,"2020-08-25 04:15:58",9581,Incoming,62
"Daniel Morris","Shannon Ward",Carer,"2020-08-22 02:01:11",1610,Outgoing,67
"Daniel Morris","Leanne Cox",Carer,"2020-08-22 10:34:50",4366,Incoming,6
"Daniel Morris","Adam Edwards",Nurse,"2020-08-18 05:51:44",5257,Outgoing,47
"Daniel Morris","Tim Brown",Carer,"2020-08-25 10:25:09",2715,Outgoing,52
"Daniel Morris","Kevin Allen",Nurse,"2020-08-26 01:42:51",9669,Incoming,31
"Daniel Morris","Hannah Kelly",Nurse,"2020-08-18 09:52:42",2885,Incoming,55
"Daniel Morris","Emily Moore",Nurse,"2020-08-22 02:29:34",8175,Outgoing,70
"Daniel Morris","Jonathan Richards",Nurse,"2020-08-23 05:47:52",2113,Outgoing,73
"Daniel Morris","Matthew Johnson",Nurse,"2020-08-23 04:47:25",4831,Incoming,24
"Daniel Morris","Helena Knight",Carer,"2020-08-24 01:48:19",9952,Incoming,86
"Daniel Morris","Tanya Hill",Carer,"2020-08-18 03:42:10",9924,Incoming,11
"Daniel Morris","Ella Taylor",Nurse,"2020-08-19 04:29:13",6480,Incoming,3
"Daniel Morris","Hannah Kelly",Nurse,"2020-08-17 06:22:23",8770,Incoming,32
"Daniel Morris","Ashley Carter",Nurse,"2020-08-21 01:18:50",806,Outgoing,40
"Daniel Morris","Elizabeth King",Nurse,"2020-08-18 10:52:02",5013,Incoming,11
"Daniel Morris","Faye King",Carer,"2020-08-22 10:51:24",6202,Outgoing,79
"Daniel Morris","Stefan Lewis",Carer,"2020-08-26 02:54:45",3390,Incoming,40
"Daniel Morris","Freya Davis",Nurse,"2020-08-18 07:38:52",8675,Incoming,97
"Daniel Morris","Karen Chapman",Nurse,"2020-08-25 09:18:03",945,Outgoing,28
"Daniel Morris","Eleanor Knight",Carer,"2020-08-22 02:57:12",2927,Incoming,3
"Daniel Morris","Colin Hunter",Carer,"2020-08-21 11:06:45",5508,Outgoing,35
"Daniel Morris","Lindsay Davies",Nurse,"2020-08-26 08:22:16",6392,Incoming,11
"Daniel Morris","Joel Simpson",Nurse,"2020-08-19 10:38:34",6942,Incoming,54
"Daniel Morris","Samantha James",Carer,"2020-08-19 12:28:02",4329,Outgoing,4
"Daniel Morris","Steve Adams",Nurse,"2020-08-19 04:00:52",2724,Incoming,2
"Daniel Morris","Finley Butler",Nurse,"2020-08-19 11:15:22",9877,Incoming,67
"Daniel Morris","Eleanor Knight",Carer,"2020-08-23 11:40:12",1609,Incoming,46
"Daniel Morris","Isaac Bennett",Carer,"2020-08-23 07:20:08",6405,Incoming,41
"Daniel Morris","Joel Simpson",Nurse,"2020-08-18 10:51:18",2112,Outgoing,9
"Daniel Morris","Jayden Anderson",Carer,"2020-08-18 04:42:55",6767,Outgoing,65
"Daniel Morris","Amelia Lee",Nurse,"2020-08-22 06:53:06",1105,Incoming,41
"Daniel Morris","Amy Taylor",Carer,"2020-08-19 10:57:21",1419,Incoming,46
"Daniel Morris","Lily Anderson",Carer,"2020-08-21 12:22:45",4103,Outgoing,81
"Daniel Morris","Samuel Gray",Nurse,"2020-08-23 07:03:42",4904,Incoming,51
"Daniel Morris","Carole Kelly",Carer,"2020-08-25 08:44:55",4976,Incoming,3
"Daniel Morris","Tanya Hill",Carer,"2020-08-26 08:33:23",8225,Outgoing,68
"Daniel Morris","Rebecca Wood",Carer,"2020-08-23 04:30:16",3742,Incoming,92
"Gary Marshall","Finley Butler",Nurse,"2020-08-22 12:07:35",395,Incoming,65
"Gary Marshall","Andy Bailey",Carer,"2020-08-07 05:55:05",226,Outgoing,0
"Gary Marshall","Ryan Murphy",Carer,"2020-08-01 03:46:30",428,Incoming,25
"Gary Marshall","Karen Richardson",Carer,"2020-08-06 07:41:55",940,Incoming,20
"Gary Marshall","Tim Brown",Carer,"2020-08-14 03:01:41",384,Outgoing,94
"Gary Marshall","Leah Price",Carer,"2020-07-16 04:14:00",205,Incoming,73
"Gary Marshall","Yvonne Knight",Nurse,"2020-08-13 01:53:52",100,Incoming,84
"Gary Marshall","Hannah Kelly",Nurse,"2020-07-21 05:26:48",329,Outgoing,42
"Gary Marshall","Layla Anderson",Carer,"2020-06-29 06:09:13",584,Outgoing,95
"Gary Marshall","Claire Cook",Nurse,"2020-08-12 07:53:07",460,Outgoing,7
"Gary Marshall","Carole Kelly",Carer,"2020-07-09 07:06:25",660,Outgoing,9
"Gary Marshall","Tim Brown",Carer,"2020-08-06 04:37:04",795,Outgoing,30
"Gary Marshall","Lindsay Davies",Nurse,"2020-07-29 06:07:16",559,Incoming,45
"Gary Marshall","Julia Mitchell",Carer,"2020-07-03 09:16:38",262,Incoming,52
"Gary Marshall","Steve Adams",Nurse,"2020-07-08 11:32:41",444,Incoming,24
"Gary Marshall","Lily Anderson",Carer,"2020-06-27 01:04:54",231,Incoming,53
"Gary Marshall","Gordon Cooper",Carer,"2020-07-01 04:17:39",358,Outgoing,28
"Gary Marshall","Carlie Reid",Carer,"2020-08-20 08:33:45",911,Outgoing,52
"Gary Marshall","Yvonne Knight",Nurse,"2020-07-04 11:38:39",159,Incoming,17
"Gary Marshall","Eileen Murphy",Carer,"2020-08-05 10:37:37",420,Outgoing,33
"Gary Marshall","Layla Anderson",Carer,"2020-08-04 02:56:59",739,Incoming,0
"Gary Marshall","Ashley Carter",Nurse,"2020-06-26 06:27:28",273,Incoming,46
"Gary Marshall","Samuel Gray",Nurse,"2020-08-23 03:31:33",571,Outgoing,58
"Gary Marshall","Paul Bell",Nurse,"2020-08-14 05:40:24",994,Incoming,96
"Gary Marshall","Helena Knight",Carer,"2020-07-05 09:41:46",541,Incoming,7
"Gary Marshall","Mia Saunders",Nurse,"2020-08-05 10:17:03",729,Incoming,22
"Gary Marshall","Isaac Bennett",Carer,"2020-07-10 05:28:08",417,Incoming,61
"Gary Marshall","Shannon Ward",Carer,"2020-07-11 02:30:41",392,Incoming,33
"Gary Marshall","Dave Clark",Nurse,"2020-06-27 09:49:36",746,Incoming,39
"Gary Marshall","Paul Bell",Nurse,"2020-07-18 07:38:36",701,Incoming,51
"Gary Marshall","Henry Jackson",Nurse,"2020-08-20 12:18:53",536,Incoming,87
"Gary Marshall","Quentin Richards",Carer,"2020-08-01 02:40:10",957,Outgoing,16
"Gary Marshall","Yvonne Knight",Nurse,"2020-08-01 11:42:03",762,Incoming,54
"Gary Marshall","Keeley Cooper",Carer,"2020-07-09 04:59:59",670,Incoming,89
"Gary Marshall","Claire Cook",Nurse,"2020-07-03 07:09:53",885,Outgoing,85
"Gary Marshall","Joel Simpson",Nurse,"2020-08-08 05:23:35",586,Outgoing,26
"Gary Marshall","Yvonne Edwards",Nurse,"2020-08-01 12:40:15",961,Outgoing,93
"Gary Marshall","Ross Hunter",Nurse,"2020-06-28 01:04:47",981,Incoming,86
"Gary Marshall","Paul Bell",Nurse,"2020-07-05 01:47:12",518,Incoming,49
"Gary Marshall","Ryan Murphy",Carer,"2020-08-19 02:15:49",699,Incoming,99
"Gary Marshall","Kevin Allen",Nurse,"2020-07-16 10:18:30",892,Outgoing,89
"Gary Marshall","Rebecca Wood",Carer,"2020-06-26 01:42:01",725,Outgoing,29
"Gary Marshall","Carlie Reid",Carer,"2020-08-23 06:53:16",628,Incoming,25
"Gary Marshall","Samuel Gray",Nurse,"2020-08-07 02:15:36",633,Incoming,63
"Gary Marshall","Scarlett Russell",Nurse,"2020-07-18 02:08:28",230,Incoming,23
"Gary Marshall","Jonathan Richards",Nurse,"2020-07-02 03:39:04",998,Incoming,48
"Gary Marshall","Elizabeth King",Nurse,"2020-07-03 05:52:31",822,Outgoing,37
"Gary Marshall","Stephen Wood",Nurse,"2020-07-06 05:22:44",612,Incoming,0
"Gary Marshall","John Hall",Carer,"2020-07-23 12:07:31",893,Incoming,69
"Gary Marshall","Finley Owen",Carer,"2020-07-21 09:51:12",875,Incoming,91
"Gary Marshall","Faye King",Carer,"2020-06-27 08:43:49",350,Outgoing,100
"Gary Marshall","Jayden Anderson",Carer,"2020-07-17 02:52:46",427,Outgoing,1
"Gary Marshall","Andrew Walker",Carer,"2020-06-24 10:15:07",939,Incoming,19
"Gary Marshall","Matthew Johnson",Nurse,"2020-08-04 05:37:03",850,Incoming,100
"Gary Marshall","Tim Brown",Carer,"2020-07-21 01:48:23",853,Incoming,74
"Gary Marshall","Paul Fox",Nurse,"2020-07-31 04:07:06",960,Outgoing,29
"Gary Marshall","Isaac Bennett",Carer,"2020-07-11 10:50:17",246,Incoming,63
"Gary Marshall","Julia Mitchell",Carer,"2020-07-08 03:00:24",685,Incoming,68
"Gary Marshall","Hannah Kelly",Nurse,"2020-06-27 05:09:40",755,Incoming,43
"Gary Marshall","Amy Taylor",Carer,"2020-07-09 10:49:58",463,Incoming,88
"Gary Marshall","Gordon Cooper",Carer,"2020-08-03 03:28:02",454,Outgoing,17
"Gary Marshall","Paula Price",Carer,"2020-07-24 12:14:55",266,Incoming,21
"Gary Marshall","Samuel Gray",Nurse,"2020-08-16 09:53:24",556,Outgoing,38
"Gary Marshall","Hannah Kelly",Nurse,"2020-07-04 04:01:07",310,Outgoing,26
"Gary Marshall","Keeley Cooper",Carer,"2020-07-16 03:25:38",561,Incoming,15
"Gary Marshall","Stephen Hughes",Carer,"2020-06-27 03:25:52",620,Incoming,71
"Gary Marshall","Jonathan Richards",Nurse,"2020-08-01 06:21:40",344,Incoming,82
"Gary Marshall","Colin Hunter",Carer,"2020-07-14 11:06:01",745,Outgoing,28
"Gary Marshall","Stefan Lewis",Carer,"2020-08-06 08:12:23",868,Outgoing,30
"Gary Marshall","Emily Moore",Nurse,"2020-08-20 05:06:58",654,Incoming,41
"Gary Marshall","Finley Owen",Carer,"2020-07-21 10:06:34",533,Outgoing,47
"Gary Marshall","Yvonne Edwards",Nurse,"2020-08-07 11:34:03",551,Incoming,98
"Gary Marshall","Kelly Harris",Carer,"2020-08-12 06:49:12",778,Outgoing,39
"Gary Marshall","Stephen Wood",Nurse,"2020-08-07 06:26:29",753,Outgoing,1
"Gary Marshall","Keeley Cooper",Carer,"2020-08-16 06:46:26",918,Outgoing,5
"Gary Marshall","Keeley Cooper",Carer,"2020-08-01 05:33:00",236,Outgoing,96
"Gary Marshall","Stephen Wood",Nurse,"2020-07-08 02:06:12",330,Incoming,19
"Gary Marshall","John Hall",Carer,"2020-08-20 11:38:28",167,Incoming,80
"Gary Marshall","Lucas Harris",Carer,"2020-08-15 01:11:50",633,Incoming,26
"Gary Marshall","Julia Mitchell",Carer,"2020-06-27 08:20:47",384,Outgoing,46
"Gary Marshall","Tanya Hill",Carer,"2020-08-11 01:20:24",746,Outgoing,53
"Gary Marshall","Freya Davis",Nurse,"2020-08-09 11:10:59",330,Outgoing,86
"Gary Marshall","Ella Taylor",Nurse,"2020-08-21 02:30:09",171,Incoming,90
"Gary Marshall","Colin Hunter",Carer,"2020-07-06 10:40:09",591,Outgoing,21
"Gary Marshall","Amy Taylor",Carer,"2020-07-09 03:21:17",532,Incoming,73
"Gary Marshall","Kevin Allen",Nurse,"2020-08-21 07:25:07",712,Outgoing,82
"Gary Marshall","Grant Morgan",Carer,"2020-07-02 04:58:44",956,Outgoing,86
"Gary Marshall","Leah Price",Carer,"2020-07-02 07:53:20",932,Incoming,5
"Gary Marshall","Lily Anderson",Carer,"2020-07-15 02:27:14",336,Outgoing,26
"Gary Marshall","Andrew Walker",Carer,"2020-08-01 11:21:42",273,Incoming,73
"Gary Marshall","Carole Kelly",Carer,"2020-08-22 09:04:36",958,Outgoing,15
"Gary Marshall","Ian Taylor",Nurse,"2020-08-10 05:49:03",771,Incoming,42
"Gary Marshall","Rebecca Wood",Carer,"2020-08-21 04:07:49",164,Incoming,60
"Gary Marshall","Matthew Johnson",Nurse,"2020-07-23 10:33:08",243,Outgoing,44
"Gary Marshall","Henry Jackson",Nurse,"2020-07-11 05:06:20",823,Outgoing,5
"Gary Marshall","Leanne Cox",Carer,"2020-08-23 02:20:20",363,Incoming,40
"Gary Marshall","Zach Hunt",Carer,"2020-07-20 04:59:35",180,Incoming,8
"Gary Marshall","Paul Bell",Nurse,"2020-07-12 06:47:29",634,Incoming,23
"Gary Marshall","Sophia Rogers",Carer,"2020-07-24 01:29:08",424,Incoming,20
"Gary Marshall","Elizabeth King",Nurse,"2020-08-06 06:26:09",582,Outgoing,47
"Gary Marshall","Paul Fox",Nurse,"2020-07-31 06:50:28",298,Incoming,14
"Gary Marshall","Eileen Murphy",Carer,"2020-07-26 03:32:44",542,Incoming,44
"Gary Marshall","Sophia Rogers",Carer,"2020-07-24 01:47:19",586,Incoming,49
"Gary Marshall","Stephen Hughes",Carer,"2020-08-04 06:50:04",550,Outgoing,84
"Gary Marshall","Samuel Gray",Nurse,"2020-08-14 09:58:34",986,Outgoing,92
"Gary Marshall","Ashley Carter",Nurse,"2020-08-14 02:53:54",903,Incoming,49
"Gary Marshall","Ryan Murphy",Carer,"2020-08-18 01:15:09",497,Outgoing,63
"Gary Marshall","Steve Rose",Nurse,"2020-07-22 12:58:12",558,Incoming,88
"Gary Marshall","Layla Anderson",Carer,"2020-08-19 04:22:34",751,Outgoing,23
"Gary Marshall","Patricia Shaw",Carer,"2020-08-01 04:01:26",464,Incoming,31
"Gary Marshall","Amelia Lee",Nurse,"2020-07-23 06:19:55",562,Outgoing,12
"Gary Marshall","Keeley Cooper",Carer,"2020-07-17 12:34:40",192,Incoming,75
"Gary Marshall","Elizabeth King",Nurse,"2020-06-27 09:08:52",891,Incoming,60
"Gary Marshall","Adam Edwards",Nurse,"2020-08-03 11:31:22",496,Outgoing,92
"Gary Marshall","Callum Richards",Carer,"2020-07-04 02:21:20",449,Outgoing,27
"Gary Marshall","Eleanor Knight",Carer,"2020-07-08 08:13:04",380,Outgoing,11
"Gary Marshall","Ben Hall",Carer,"2020-07-22 09:59:31",134,Incoming,53
"Gary Marshall","Candice Matthews",Nurse,"2020-08-18 05:46:50",255,Incoming,40
"Gary Marshall","Gordon Cooper",Carer,"2020-08-17 02:46:59",685,Outgoing,44
"Gary Marshall","Isobel Powell",Carer,"2020-08-18 10:06:22",340,Incoming,91
"Gary Marshall","Beth Reid",Carer,"2020-06-29 02:26:23",260,Incoming,40
"Gary Marshall","Finley Owen",Carer,"2020-06-26 09:20:33",150,Outgoing,96
"Gary Marshall","Paula Price",Carer,"2020-08-24 04:57:16",361,Incoming,100
"Gary Marshall","Ashley Carter",Nurse,"2020-06-28 10:09:30",396,Outgoing,22
"Gary Marshall","Holly Lee",Nurse,"2020-07-13 12:40:21",397,Outgoing,73
"Gary Marshall","Elizabeth King",Nurse,"2020-07-19 05:59:48",460,Outgoing,52
"Gary Marshall","Steve Adams",Nurse,"2020-07-10 02:35:57",352,Incoming,20
"Gary Marshall","Ryan Murphy",Carer,"2020-07-22 05:10:48",770,Incoming,84
"Gary Marshall","Andrew Walker",Carer,"2020-07-29 04:41:17",523,Outgoing,2
"Gary Marshall","Zach Hunt",Carer,"2020-08-19 11:49:48",680,Incoming,40
"Gary Marshall","Ian Taylor",Nurse,"2020-07-24 09:38:07",471,Incoming,74
"Gary Marshall","Emma Wilkinson",Carer,"2020-08-10 11:46:27",579,Outgoing,84
"Gary Marshall","Ben Hall",Carer,"2020-08-10 04:31:30",588,Outgoing,37
"Gary Marshall","Gordon Cooper",Carer,"2020-08-15 01:43:41",821,Outgoing,18
"Gary Marshall","Jayden Anderson",Carer,"2020-07-30 09:49:35",335,Outgoing,86
"Gary Marshall","Lucas Harris",Carer,"2020-08-14 09:34:09",928,Incoming,5
"Gary Marshall","Colin Hunter",Carer,"2020-07-25 12:36:06",328,Incoming,32
"Gary Marshall","Beth Reid",Carer,"2020-07-03 11:33:00",397,Outgoing,61
"Gary Marshall","Callum Richards",Carer,"2020-08-13 06:35:49",331,Incoming,91
"Gary Marshall","Henry Robinson",Carer,"2020-08-22 11:38:46",389,Outgoing,90
"Gary Marshall","Grant Morgan",Carer,"2020-07-18 05:09:01",880,Incoming,20
"Gary Marshall","John Hall",Carer,"2020-07-15 04:48:40",953,Incoming,81
"Gary Marshall","Scarlett Russell",Nurse,"2020-07-06 01:34:49",342,Outgoing,32
"Gary Marshall","Samuel Gray",Nurse,"2020-07-30 07:25:14",626,Outgoing,86
"Gary Marshall","Andrew Walker",Carer,"2020-07-22 01:04:22",965,Outgoing,83
"Gary Marshall","Natalie Hall",Nurse,"2020-06-29 02:39:36",400,Outgoing,55
"Gary Marshall","Lucas Harris",Carer,"2020-07-25 03:49:33",981,Outgoing,14
"Gary Marshall","Carmen Graham",Nurse,"2020-08-07 03:13:26",800,Outgoing,85
"Gary Marshall","Lindsay Davies",Nurse,"2020-08-23 07:46:55",703,Outgoing,7
"Gary Marshall","Gavin Cox",Nurse,"2020-08-07 06:14:13",869,Incoming,69
"Gary Marshall","Dave Clark",Nurse,"2020-06-29 12:51:20",627,Outgoing,86
"Gary Marshall","Leanne Cox",Carer,"2020-08-18 09:31:42",464,Incoming,0
"Gary Marshall","Sally Lee",Nurse,"2020-08-15 10:04:27",731,Outgoing,87
